season,week,celebrity_name,judge_score,fan_vote_est,industry,is_elim_rank,is_elim_pct,is_elim_save,save_prob_context
6,5,Jason Taylor,9.0,0.1340101647719241,Athlete,0,0,0,0.5333333333333333
6,5,Kristi Yamaguchi,9.666666666666666,0.1337745818498935,Athlete,0,0,0,0.5333333333333333
6,5,Mario,9.0,0.1401881961208266,Singer/Rapper,0,0,0,0.5333333333333333
6,5,Marissa Jaret Winokur,8.0,0.1391495118997512,Actor/Actress,0,0,1,0.5333333333333333
6,5,Marlee Matlin,7.333333333333333,0.1489215187061281,Actor/Actress,0,0,0,0.5333333333333333
6,5,Priscilla Presley,7.0,0.0208112798875319,Actor/Actress,1,1,0,0.5333333333333333
6,5,Shannon Elizabeth,7.666666666666667,0.1401356524724144,Actor/Actress,0,0,0,0.5333333333333333
6,6,Cristian de la Fuente,9.0,0.1606422715266265,Actor/Actress,0,0,0,0.5714285714285714
6,6,Jason Taylor,8.0,0.1675362328959238,Athlete,0,0,0,0.5714285714285714
6,6,Kristi Yamaguchi,10.0,0.1574676598587413,Athlete,0,0,0,0.5714285714285714
6,6,Mario,9.333333333333334,0.1562936451262547,Singer/Rapper,0,0,1,0.5714285714285714
6,6,Marissa Jaret Winokur,8.666666666666666,0.1608165509984332,Actor/Actress,0,0,0,0.5714285714285714
6,6,Marlee Matlin,7.0,0.0295640244909664,Actor/Actress,1,1,0,0.5714285714285714
6,6,Shannon Elizabeth,8.0,0.1676796151030534,Actor/Actress,0,0,0,0.5714285714285714
6,7,Cristian de la Fuente,7.666666666666667,0.2161753942782007,Actor/Actress,0,0,0,0.4742268041237113
6,7,Jason Taylor,9.166666666666666,0.1808800897014256,Athlete,0,0,0,0.4742268041237113
6,7,Kristi Yamaguchi,9.0,0.18411830783834,Athlete,0,0,0,0.4742268041237113
6,7,Mario,8.5,0.1964245295644342,Singer/Rapper,0,0,0,0.4742268041237113
6,7,Marissa Jaret Winokur,8.666666666666666,0.1941566483006963,Actor/Actress,0,0,0,0.4742268041237113
6,7,Shannon Elizabeth,8.5,0.0282450303169031,Actor/Actress,1,1,1,0.4742268041237113
6,8,Cristian de la Fuente,9.5,0.2341693394031663,Actor/Actress,0,0,0,0.4952380952380952
6,8,Jason Taylor,8.666666666666666,0.2367902448871615,Athlete,0,0,1,0.4952380952380952
6,8,Kristi Yamaguchi,9.166666666666666,0.2407615485687115,Athlete,0,0,0,0.4952380952380952
6,8,Mario,8.833333333333334,0.0409946505616393,Singer/Rapper,1,1,0,0.4952380952380952
6,8,Marissa Jaret Winokur,8.333333333333334,0.2472842165793217,Actor/Actress,0,0,0,0.4952380952380952
6,9,Cristian de la Fuente,9.333333333333334,0.309273915285653,Actor/Actress,0,0,0,0.5229357798165138
6,9,Jason Taylor,9.166666666666666,0.3185984410593769,Athlete,0,0,0,0.5229357798165138
6,9,Kristi Yamaguchi,9.5,0.3061867452448411,Athlete,0,0,0,0.5229357798165138
6,9,Marissa Jaret Winokur,8.666666666666666,0.0659408984101295,Actor/Actress,1,1,1,0.5229357798165138
7,1,Brooke Burke,8.166666666666666,0.0779945028791558,TV Personality,0,0,0,0.6065573770491803
7,1,Cloris Leachman,5.333333333333333,0.088546510705147,Actor/Actress,0,0,0,0.6065573770491803
7,1,Cody Linley,6.833333333333333,0.0791703313308044,Actor/Actress,0,0,0,0.6065573770491803
7,1,Jeffrey Ross,4.0,0.0347270841211509,Comedian,1,1,0,0.6065573770491803
7,1,Kim Kardashian,6.166666666666667,0.0847022521808897,TV Personality,0,0,0,0.6065573770491803
7,1,Lance Bass,7.166666666666667,0.0808240544012483,Singer/Rapper,0,0,0,0.6065573770491803
7,1,Maurice Greene,6.5,0.080021280022239,Athlete,0,0,0,0.6065573770491803
7,1,Misty May-Treanor,7.0,0.0804364391072677,Athlete,0,0,0,0.6065573770491803
7,1,Rocco DiSpirito,5.833333333333333,0.0822419334592448,TV Personality,0,0,0,0.6065573770491803
7,1,Susan Lucci,6.166666666666667,0.0837312153760585,Actor/Actress,0,0,0,0.6065573770491803
7,1,Ted McGinley,6.166666666666667,0.0676808762504726,Actor/Actress,0,0,1,0.6065573770491803
7,1,Toni Braxton,7.5,0.0801456039883606,Singer/Rapper,0,0,0,0.6065573770491803
7,1,Warren Sapp,7.166666666666667,0.0797779161779605,Athlete,0,0,0,0.6065573770491803
7,2,Brooke Burke,8.0,0.0930479848171913,TV Personality,0,0,0,0.5526315789473684
7,2,Cloris Leachman,5.0,0.119848563284975,Actor/Actress,0,0,0,0.5526315789473684
7,2,Cody Linley,7.0,0.0898016400275205,Actor/Actress,0,0,1,0.5526315789473684
7,2,Kim Kardashian,5.666666666666667,0.0132442198314266,TV Personality,1,1,0,0.5526315789473684
7,2,Lance Bass,6.666666666666667,0.0960218765809583,Singer/Rapper,0,0,0,0.5526315789473684
7,2,Maurice Greene,6.333333333333333,0.0958720456495879,Athlete,0,0,0,0.5526315789473684
7,2,Misty May-Treanor,7.0,0.0942154772355619,Athlete,0,0,0,0.5526315789473684
7,2,Rocco DiSpirito,5.333333333333333,0.1108030564561788,TV Personality,0,0,0,0.5526315789473684
7,2,Susan Lucci,7.0,0.0988446668920441,Actor/Actress,0,0,0,0.5526315789473684
7,2,Toni Braxton,7.666666666666667,0.0960385515934721,Singer/Rapper,0,0,0,0.5526315789473684
7,2,Warren Sapp,8.0,0.0922619176310829,Athlete,0,0,0,0.5526315789473684
7,4,Brooke Burke,8.666666666666666,0.1165910035074225,TV Personality,0,0,0,0.5714285714285714
7,4,Cloris Leachman,7.333333333333333,0.1230937487493469,Actor/Actress,0,0,0,0.5714285714285714
7,4,Cody Linley,7.666666666666667,0.123070682588174,Actor/Actress,0,0,0,0.5714285714285714
7,4,Lance Bass,8.666666666666666,0.1181420996709847,Singer/Rapper,0,0,0,0.5714285714285714
7,4,Maurice Greene,6.666666666666667,0.1292956843015101,Athlete,0,0,0,0.5714285714285714
7,4,Rocco DiSpirito,6.0,0.0201425673401038,TV Personality,1,1,1,0.5714285714285714
7,4,Susan Lucci,8.0,0.11643159842058,Actor/Actress,0,0,0,0.5714285714285714
7,4,Toni Braxton,7.333333333333333,0.1249015363019405,Singer/Rapper,0,0,0,0.5714285714285714
7,4,Warren Sapp,7.333333333333333,0.1283310791199377,Athlete,0,0,0,0.5714285714285714
7,5,Brooke Burke,9.666666666666666,0.1279819829496027,TV Personality,0,0,0,0.5319148936170213
7,5,Cloris Leachman,7.0,0.1543233814435496,Actor/Actress,0,0,0,0.5319148936170213
7,5,Cody Linley,9.333333333333334,0.132502070674451,Actor/Actress,0,0,0,0.5319148936170213
7,5,Lance Bass,7.0,0.1506904336700719,Singer/Rapper,0,0,0,0.5319148936170213
7,5,Maurice Greene,9.0,0.1316544336893893,Athlete,0,0,0,0.5319148936170213
7,5,Susan Lucci,7.333333333333333,0.1508245390028824,Actor/Actress,0,0,0,0.5319148936170213
7,5,Toni Braxton,7.333333333333333,0.0204592829590243,Singer/Rapper,1,1,0,0.5319148936170213
7,5,Warren Sapp,8.333333333333334,0.1315638756110284,Athlete,0,0,1,0.5319148936170213
7,6,Brooke Burke,8.666666666666666,0.1612220966862458,TV Personality,0,0,0,0.625
7,6,Cloris Leachman,5.0,0.0393126420892441,Actor/Actress,1,1,1,0.625
7,6,Cody Linley,7.666666666666667,0.1577986092225864,Actor/Actress,0,0,0,0.625
7,6,Lance Bass,9.0,0.1583412868011346,Singer/Rapper,0,0,0,0.625
7,6,Maurice Greene,7.0,0.1703421254688945,Athlete,0,0,0,0.625
7,6,Susan Lucci,7.666666666666667,0.1585493092886749,Actor/Actress,0,0,0,0.625
7,6,Warren Sapp,8.333333333333334,0.1544339304432193,Athlete,0,0,0,0.625
7,7,Brooke Burke,10.0,0.1697777874623787,TV Personality,0,0,0,0.4782608695652174
7,7,Cody Linley,7.333333333333333,0.2041736986635365,Actor/Actress,0,0,0,0.4782608695652174
7,7,Lance Bass,8.333333333333334,0.1936514990797396,Singer/Rapper,0,0,0,0.4782608695652174
7,7,Maurice Greene,8.333333333333334,0.1886709673074956,Athlete,0,0,0,0.4782608695652174
7,7,Susan Lucci,8.0,0.0285474823981744,Actor/Actress,1,1,1,0.4782608695652174
7,7,Warren Sapp,7.0,0.215178565088675,Athlete,0,0,0,0.4782608695652174
7,8,Brooke Burke,9.166666666666666,0.2353814640006686,TV Personality,0,0,0,0.5294117647058824
7,8,Cody Linley,8.0,0.2525605043866319,Actor/Actress,0,0,0,0.5294117647058824
7,8,Lance Bass,8.333333333333334,0.2414328403851548,Singer/Rapper,0,0,0,0.5294117647058824
7,8,Maurice Greene,8.0,0.0442197839734206,Athlete,1,1,1,0.5294117647058824
7,8,Warren Sapp,9.0,0.2264054072541243,Athlete,0,0,0,0.5294117647058824
7,9,Brooke Burke,8.166666666666666,0.3258261809587537,TV Personality,0,0,0,0.5533980582524272
7,9,Cody Linley,7.666666666666667,0.0727886820143366,Actor/Actress,1,1,0,0.5533980582524272
7,9,Lance Bass,9.5,0.2853626089690283,Singer/Rapper,0,0,1,0.5533980582524272
7,9,Warren Sapp,8.166666666666666,0.3160225280578812,Athlete,0,0,0,0.5533980582524272
8,2,Belinda Carlisle,6.0,0.0090538716395759,Singer/Rapper,1,1,0,0.4857142857142857
8,2,Chuck Wicks,6.666666666666667,0.0777017462082452,Singer/Rapper,0,0,0,0.4857142857142857
8,2,David Alan Grier,5.666666666666667,0.0906186215011919,Actor/Actress,0,0,0,0.4857142857142857
8,2,Denise Richards,7.0,0.0855360606526238,Actor/Actress,0,0,0,0.4857142857142857
8,2,Gilles Marini,9.0,0.0783148043682011,Actor/Actress,0,0,0,0.4857142857142857
8,2,Holly Madison,6.0,0.0838681124054054,TV Personality,0,0,0,0.4857142857142857
8,2,Lawrence Taylor,6.666666666666667,0.082343393486526,Athlete,0,0,0,0.4857142857142857
8,2,Lil' Kim,7.666666666666667,0.0772694250543516,Singer/Rapper,0,0,0,0.4857142857142857
8,2,Melissa Rycroft,8.666666666666666,0.0755434446385147,TV Personality,0,0,0,0.4857142857142857
8,2,Shawn Johnson,8.0,0.0760289362537315,Athlete,0,0,0,0.4857142857142857
8,2,Steve Wozniak,5.666666666666667,0.0830399345979934,Entrepreneur,0,0,1,0.4857142857142857
8,2,Steve-O,4.666666666666667,0.1023376443124727,TV Personality,0,0,0,0.4857142857142857
8,2,Ty Murray,6.666666666666667,0.0783440048811661,Athlete,0,0,0,0.4857142857142857
8,3,Chuck Wicks,7.666666666666667,0.0841181355034442,Singer/Rapper,0,0,0,0.6000000000000001
8,3,David Alan Grier,8.0,0.0780695745334356,Actor/Actress,0,0,0,0.6000000000000001
8,3,Denise Richards,5.333333333333333,0.014416534928916,Actor/Actress,1,1,1,0.6000000000000001
8,3,Gilles Marini,9.0,0.0870524937091325,Actor/Actress,0,0,0,0.6000000000000001
8,3,Holly Madison,5.666666666666667,0.0917695995978051,TV Personality,0,0,0,0.6000000000000001
8,3,Lawrence Taylor,6.666666666666667,0.0911486391215706,Athlete,0,0,0,0.6000000000000001
8,3,Lil' Kim,8.333333333333334,0.0807430139192336,Singer/Rapper,0,0,0,0.6000000000000001
8,3,Melissa Rycroft,9.0,0.0820767791822021,TV Personality,0,0,0,0.6000000000000001
8,3,Shawn Johnson,9.0,0.0827407086171339,Athlete,0,0,0,0.6000000000000001
8,3,Steve Wozniak,3.333333333333333,0.1215971710863374,Entrepreneur,0,0,0,0.6000000000000001
8,3,Steve-O,5.0,0.1022733219509449,TV Personality,0,0,0,0.6000000000000001
8,3,Ty Murray,7.666666666666667,0.0839940278498438,Athlete,0,0,0,0.6000000000000001
8,4,Chuck Wicks,7.333333333333333,0.0997383686985472,Singer/Rapper,0,0,0,0.5714285714285715
8,4,David Alan Grier,7.333333333333333,0.0967045588070711,Actor/Actress,0,0,0,0.5714285714285715
8,4,Gilles Marini,10.0,0.0909951683978943,Actor/Actress,0,0,0,0.5714285714285715
8,4,Holly Madison,5.333333333333333,0.0726069141249462,TV Personality,0,0,1,0.5714285714285715
8,4,Lawrence Taylor,6.333333333333333,0.096036133639571,Athlete,0,0,0,0.5714285714285715
8,4,Lil' Kim,9.0,0.095453239036839,Singer/Rapper,0,0,0,0.5714285714285715
8,4,Melissa Rycroft,9.666666666666666,0.0924598457263384,TV Personality,0,0,0,0.5714285714285715
8,4,Shawn Johnson,8.333333333333334,0.0947398987765707,Athlete,0,0,0,0.5714285714285715
8,4,Steve Wozniak,4.0,0.0574447189563821,Entrepreneur,1,1,0,0.5714285714285715
8,4,Steve-O,5.0,0.1084965727993779,TV Personality,0,0,0,0.5714285714285715
8,4,Ty Murray,8.333333333333334,0.0953245810364613,Athlete,0,0,0,0.5714285714285715
8,5,Chuck Wicks,7.666666666666667,0.1201059750086923,Singer/Rapper,0,0,0,0.5319148936170213
8,5,David Alan Grier,7.333333333333333,0.0155096713251925,Actor/Actress,1,1,0,0.5319148936170213
8,5,Gilles Marini,9.666666666666666,0.1081637095540048,Actor/Actress,0,0,0,0.5319148936170213
8,5,Lawrence Taylor,6.666666666666667,0.1343348322947656,Athlete,0,0,0,0.5319148936170213
8,5,Lil' Kim,8.666666666666666,0.1140249178406061,Singer/Rapper,0,0,0,0.5319148936170213
8,5,Melissa Rycroft,8.333333333333334,0.1155625546223231,TV Personality,0,0,1,0.5319148936170213
8,5,Shawn Johnson,8.666666666666666,0.1164852076205399,Athlete,0,0,0,0.5319148936170213
8,5,Steve-O,6.0,0.1438947425623287,TV Personality,0,0,0,0.5319148936170213
8,5,Ty Murray,7.0,0.1319183891715462,Athlete,0,0,0,0.5319148936170213
8,6,Chuck Wicks,7.666666666666667,0.1394932304229344,Singer/Rapper,0,0,0,0.619047619047619
8,6,Gilles Marini,8.666666666666666,0.133247243178927,Actor/Actress,0,0,1,0.619047619047619
8,6,Lawrence Taylor,7.333333333333333,0.1403222478464724,Athlete,0,0,0,0.619047619047619
8,6,Lil' Kim,9.333333333333334,0.1340742622572124,Singer/Rapper,0,0,0,0.619047619047619
8,6,Melissa Rycroft,9.0,0.1359804176315771,TV Personality,0,0,0,0.619047619047619
8,6,Shawn Johnson,8.666666666666666,0.136280257930598,Athlete,0,0,0,0.619047619047619
8,6,Steve-O,5.333333333333333,0.0292199948549239,TV Personality,1,1,0,0.619047619047619
8,6,Ty Murray,6.0,0.1513823458773544,Athlete,0,0,0,0.619047619047619
8,7,Chuck Wicks,9.0,0.1606868030121455,Singer/Rapper,0,0,0,0.5625
8,7,Gilles Marini,9.0,0.1511060348334099,Actor/Actress,0,0,0,0.5625
8,7,Lawrence Taylor,7.0,0.0306424719468332,Athlete,1,1,1,0.5625
8,7,Lil' Kim,8.666666666666666,0.1669920726276085,Singer/Rapper,0,0,0,0.5625
8,7,Melissa Rycroft,9.666666666666666,0.1596151777877237,TV Personality,0,0,0,0.5625
8,7,Shawn Johnson,9.333333333333334,0.1608612606838387,Athlete,0,0,0,0.5625
8,7,Ty Murray,8.0,0.1700961791084396,Athlete,0,0,0,0.5625
8,8,Chuck Wicks,8.5,0.0282626471673242,Singer/Rapper,1,1,1,0.5188679245283019
8,8,Gilles Marini,9.166666666666666,0.1839305038502027,Actor/Actress,0,0,0,0.5188679245283019
8,8,Lil' Kim,9.333333333333334,0.1918365979780534,Singer/Rapper,0,0,0,0.5188679245283019
8,8,Melissa Rycroft,7.666666666666667,0.2145527149565124,TV Personality,0,0,0,0.5188679245283019
8,8,Shawn Johnson,8.666666666666666,0.185913898210884,Athlete,0,0,0,0.5188679245283019
8,8,Ty Murray,8.666666666666666,0.1955036378370235,Athlete,0,0,0,0.5188679245283019
8,9,Gilles Marini,9.333333333333334,0.22514895628677,Actor/Actress,0,0,1,0.5185185185185186
8,9,Lil' Kim,8.666666666666666,0.0418166218704832,Singer/Rapper,1,1,0,0.5185185185185186
8,9,Melissa Rycroft,9.5,0.2283654861062717,TV Personality,0,0,0,0.5185185185185186
8,9,Shawn Johnson,9.333333333333334,0.2407672055565476,Athlete,0,0,0,0.5185185185185186
8,9,Ty Murray,7.666666666666667,0.2639017301799272,Athlete,0,0,0,0.5185185185185186
8,10,Gilles Marini,10.0,0.30490478035567,Actor/Actress,0,0,0,0.5384615384615384
8,10,Melissa Rycroft,9.166666666666666,0.3239152036979457,TV Personality,0,0,0,0.5384615384615384
8,10,Shawn Johnson,9.333333333333334,0.2976316413698273,Athlete,0,0,1,0.5384615384615384
8,10,Ty Murray,8.0,0.0735483745765572,Athlete,1,1,0,0.5384615384615384
9,1,Aaron Carter,10.666633333333332,0.0626811289178403,Singer/Rapper,0,0,0,0.5
9,1,Ashley Hamiliton,6.3333,0.0398413512613945,Actor/Actress,1,1,1,0.5
9,1,Chuck Liddell,7.333333333333333,0.063534266675273,Athlete,0,0,0,0.5
9,1,Debi Mazar,7.333333333333333,0.0656770296559379,Actor/Actress,0,0,0,0.5
9,1,Donny Osmond,9.999966666666666,0.0650715589236021,Singer/Rapper,0,0,0,0.5
9,1,Joanna Krupa,11.3333,0.0645422451482903,Model,0,0,0,0.5
9,1,Kathy Ireland,6.666633333333333,0.0703219176027182,Model,0,0,0,0.5
9,1,Kelly Osbourne,10.333266666666669,0.0639714356831737,TV Personality,0,0,0,0.5
9,1,Louie Vito,8.999933333333333,0.0662075117078982,Athlete,0,0,0,0.5
9,1,Macy Gray,6.3333,0.0400347845883049,Singer/Rapper,0,0,0,0.5
9,1,Mark Dacascos,9.6666,0.0622052746674344,Actor/Actress,0,0,0,0.5
9,1,Melissa Joan Hart,8.0,0.066759153266836,Actor/Actress,0,0,0,0.5
9,1,Michael Irvin,6.333333333333333,0.0713693035603949,Athlete,0,0,0,0.5
9,1,Mya,10.3333,0.0647488381808824,Singer/Rapper,0,0,0,0.5
9,1,Natalie Coughlin,8.999933333333333,0.0654383976980733,Athlete,0,0,0,0.5
9,1,Tom DeLay,6.666633333333333,0.0675958024619452,Politician,0,0,0,0.5
9,2,Aaron Carter,9.0,0.0783913338687063,Singer/Rapper,0,0,0,0.5135135135135135
9,2,Chuck Liddell,6.333333333333333,0.0823682879857538,Athlete,0,0,0,0.5135135135135135
9,2,Debi Mazar,7.0,0.0746179431405986,Actor/Actress,0,0,0,0.5135135135135135
9,2,Donny Osmond,8.333333333333334,0.0754455273830878,Singer/Rapper,0,0,0,0.5135135135135135
9,2,Joanna Krupa,6.666666666666667,0.0779517410821374,Model,0,0,0,0.5135135135135135
9,2,Kathy Ireland,6.0,0.0076003645140832,Model,1,1,0,0.5135135135135135
9,2,Kelly Osbourne,6.333333333333333,0.0796143260992113,TV Personality,0,0,0,0.5135135135135135
9,2,Louie Vito,6.333333333333333,0.0716137521535754,Athlete,0,0,1,0.5135135135135135
9,2,Mark Dacascos,7.0,0.0796685349161246,Actor/Actress,0,0,0,0.5135135135135135
9,2,Melissa Joan Hart,6.333333333333333,0.0765040916269741,Actor/Actress,0,0,0,0.5135135135135135
9,2,Michael Irvin,6.666666666666667,0.0759096176772274,Athlete,0,0,0,0.5135135135135135
9,2,Mya,9.0,0.0688410830281527,Singer/Rapper,0,0,0,0.5135135135135135
9,2,Natalie Coughlin,7.0,0.0706586087867755,Athlete,0,0,0,0.5135135135135135
9,2,Tom DeLay,6.0,0.080814787737591,Politician,0,0,0,0.5135135135135135
9,3,Aaron Carter,7.0,0.0762548007712263,Singer/Rapper,0,0,0,0.5142857142857142
9,3,Chuck Liddell,5.666666666666667,0.0810151049326939,Athlete,0,0,0,0.5142857142857142
9,3,Debi Mazar,5.666666666666667,0.0097605990763069,Actor/Actress,1,1,0,0.5142857142857142
9,3,Donny Osmond,7.0,0.0788846554693343,Singer/Rapper,0,0,0,0.5142857142857142
9,3,Joanna Krupa,7.666666666666667,0.0766522947544585,Model,0,0,0,0.5142857142857142
9,3,Kelly Osbourne,6.666666666666667,0.082715495027239,TV Personality,0,0,0,0.5142857142857142
9,3,Louie Vito,6.666666666666667,0.0805207815807319,Athlete,0,0,0,0.5142857142857142
9,3,Mark Dacascos,6.0,0.0792824089225347,Actor/Actress,0,0,1,0.5142857142857142
9,3,Melissa Joan Hart,6.333333333333333,0.0806844489688624,Actor/Actress,0,0,0,0.5142857142857142
9,3,Michael Irvin,4.666666666666667,0.0992303585414088,Athlete,0,0,0,0.5142857142857142
9,3,Mya,9.0,0.0794533986324722,Singer/Rapper,0,0,0,0.5142857142857142
9,3,Natalie Coughlin,8.666666666666666,0.0802023407048911,Athlete,0,0,0,0.5142857142857142
9,3,Tom DeLay,5.0,0.0953433126178393,Politician,0,0,0,0.5142857142857142
9,4,Aaron Carter,6.0,0.1026832658566085,Singer/Rapper,0,0,0,0.5641025641025641
9,4,Chuck Liddell,5.666666666666667,0.0149821052508142,Athlete,1,1,1,0.5641025641025641
9,4,Donny Osmond,8.0,0.0950221888452026,Singer/Rapper,0,0,0,0.5641025641025641
9,4,Joanna Krupa,8.666666666666666,0.0988637275022797,Model,0,0,0,0.5641025641025641
9,4,Kelly Osbourne,7.666666666666667,0.0935572010823037,TV Personality,0,0,0,0.5641025641025641
9,4,Louie Vito,5.333333333333333,0.111168030595451,Athlete,0,0,0,0.5641025641025641
9,4,Mark Dacascos,7.333333333333333,0.0930710732897497,Actor/Actress,0,0,0,0.5641025641025641
9,4,Melissa Joan Hart,9.333333333333334,0.0879998126959101,Actor/Actress,0,0,0,0.5641025641025641
9,4,Michael Irvin,5.333333333333333,0.1160160957515717,Athlete,0,0,0,0.5641025641025641
9,4,Mya,9.333333333333334,0.0938312544399688,Singer/Rapper,0,0,0,0.5641025641025641
9,4,Natalie Coughlin,8.0,0.0928052446901395,Athlete,0,0,0,0.5641025641025641
9,5,Aaron Carter,8.0,0.1102301813262249,Singer/Rapper,0,0,0,0.5217391304347826
9,5,Donny Osmond,9.666666666666666,0.0994125497790086,Singer/Rapper,0,0,0,0.5217391304347826
9,5,Joanna Krupa,8.0,0.1140124576765211,Model,0,0,0,0.5217391304347826
9,5,Kelly Osbourne,8.0,0.1031020354064252,TV Personality,0,0,0,0.5217391304347826
9,5,Louie Vito,7.333333333333333,0.1158958546794315,Athlete,0,0,0,0.5217391304347826
9,5,Mark Dacascos,8.666666666666666,0.1064276815680729,Actor/Actress,0,0,0,0.5217391304347826
9,5,Melissa Joan Hart,7.666666666666667,0.113962162189201,Actor/Actress,0,0,0,0.5217391304347826
9,5,Michael Irvin,7.0,0.1175162773510522,Athlete,0,0,0,0.5217391304347826
9,5,Mya,9.0,0.1066139338634455,Singer/Rapper,0,0,0,0.5217391304347826
9,5,Natalie Coughlin,7.333333333333333,0.0128268661606171,Athlete,1,1,1,0.5217391304347826
9,6,Aaron Carter,10.999933333333331,0.114535481793091,Singer/Rapper,0,0,0,0.49999895833116315
9,6,Donny Osmond,10.3333,0.1133240743425401,Singer/Rapper,0,0,0,0.49999895833116315
9,6,Joanna Krupa,11.999966666666666,0.1170215044861625,Model,0,0,0,0.49999895833116315
9,6,Kelly Osbourne,8.333266666666667,0.1301206402546726,TV Personality,0,0,0,0.49999895833116315
9,6,Louie Vito,8.0,0.0750005252058284,Athlete,1,1,1,0.49999895833116315
9,6,Mark Dacascos,10.666666666666666,0.1160628173013776,Actor/Actress,0,0,0,0.49999895833116315
9,6,Melissa Joan Hart,7.999966666666666,0.0750486026491878,Actor/Actress,0,0,0,0.49999895833116315
9,6,Michael Irvin,7.333266666666667,0.1402063411188961,Athlete,0,0,0,0.49999895833116315
9,6,Mya,11.0,0.1186800128482431,Singer/Rapper,0,0,0,0.49999895833116315
9,7,Aaron Carter,8.833333333333334,0.1641820615259432,Singer/Rapper,0,0,0,0.5222222222222223
9,7,Donny Osmond,8.666666666666666,0.1550396379977191,Singer/Rapper,0,0,0,0.5222222222222223
9,7,Joanna Krupa,9.166666666666666,0.1591857683906888,Model,0,0,0,0.5222222222222223
9,7,Kelly Osbourne,8.666666666666666,0.1579141280125491,TV Personality,0,0,0,0.5222222222222223
9,7,Mark Dacascos,7.166666666666667,0.0913203065240338,Actor/Actress,1,1,0,0.5222222222222223
9,7,Michael Irvin,7.833333333333333,0.107782148349295,Athlete,0,0,1,0.5222222222222223
9,7,Mya,8.166666666666666,0.1645759491997707,Singer/Rapper,0,0,0,0.5222222222222223
9,8,Aaron Carter,8.333333333333334,0.0434591084743794,Singer/Rapper,1,1,1,0.5412844036697247
9,8,Donny Osmond,8.333333333333334,0.2479870136745581,Singer/Rapper,0,0,0,0.5412844036697247
9,8,Joanna Krupa,8.666666666666666,0.2368852469414099,Model,0,0,0,0.5412844036697247
9,8,Kelly Osbourne,8.5,0.2472204167618734,TV Personality,0,0,0,0.5412844036697247
9,8,Mya,9.833333333333334,0.2244482141477792,Singer/Rapper,0,0,0,0.5412844036697247
